"Parte 1: RandomForestClassifier; naive_bayes.MultinomialNB; decision tree; logistic regression";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;mean_fit_time;mean_score_time;mean_test_accuracy;mean_test_f1_score;mean_test_precision;mean_test_recall;mean_train_accuracy;mean_train_f1_score;mean_train_precision;mean_train_recall;metodo;param_decisiontreeclassifier__max_depth;param_logisticregression__C;param_logisticregression__penalty;param_multinomialnb__alpha;param_randomforestclassifier__max_depth;param_randomforestclassifier__n_estimators;params;rank_test_accuracy;rank_test_f1_score;rank_test_precision;rank_test_recall;split0_test_accuracy;split0_test_f1_score;split0_test_precision;split0_test_recall;split0_train_accuracy;split0_train_f1_score;split0_train_precision;split0_train_recall;split1_test_accuracy;split1_test_f1_score;split1_test_precision;split1_test_recall;split1_train_accuracy;split1_train_f1_score;split1_train_precision;split1_train_recall;split2_test_accuracy;split2_test_f1_score;split2_test_precision;split2_test_recall;split2_train_accuracy;split2_train_f1_score;split2_train_precision;split2_train_recall;split3_test_accuracy;split3_test_f1_score;split3_test_precision;split3_test_recall;split3_train_accuracy;split3_train_f1_score;split3_train_precision;split3_train_recall;split4_test_accuracy;split4_test_f1_score;split4_test_precision;split4_test_recall;split4_train_accuracy;split4_train_f1_score;split4_train_precision;split4_train_recall;split5_test_accuracy;split5_test_f1_score;split5_test_precision;split5_test_recall;split5_train_accuracy;split5_train_f1_score;split5_train_precision;split5_train_recall;split6_test_accuracy;split6_test_f1_score;split6_test_precision;split6_test_recall;split6_train_accuracy;split6_train_f1_score;split6_train_precision;split6_train_recall;split7_test_accuracy;split7_test_f1_score;split7_test_precision;split7_test_recall;split7_train_accuracy;split7_train_f1_score;split7_train_precision;split7_train_recall;split8_test_accuracy;split8_test_f1_score;split8_test_precision;split8_test_recall;split8_train_accuracy;split8_train_f1_score;split8_train_precision;split8_train_recall;split9_test_accuracy;split9_test_f1_score;split9_test_precision;split9_test_recall;split9_train_accuracy;split9_train_f1_score;split9_train_precision;split9_train_recall;std_fit_time;std_score_time;std_test_accuracy;std_test_f1_score;std_test_precision;std_test_recall;std_train_accuracy;std_train_f1_score;std_train_precision;std_train_recall;;
5;213,6174829;79,02199731;0,832436407;0,832436407;0,832436407;0,832436407;0,832436408;0,832436408;0,832436408;0,832436408;svm;;;;;;;5;rbf;{'svc__C': 5, 'svc__kernel': 'rbf'};10;10;10;10;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832525489;0,832525489;0,832525489;0,832525489;0,83242651;0,83242651;0,83242651;0,83242651;0,832525489;0,832525489;0,832525489;0,832525489;0,83242651;0,83242651;0,83242651;0,83242651;0,832636683;0,832636683;0,832636683;0,832636683;0,832414164;0,832414164;0,832414164;0,832414164;0,83277592;0,83277592;0,83277592;0,83277592;0,832398708;0,832398708;0,832398708;0,832398708;3,448424648;0,820498251;0,000169119;0,000169119;0,000169119;0,000169119;1,88E-05;1,88E-05;1,88E-05;1,88E-05
6;98,17292254;19,58096213;0,977270448;0,977270448;0,977270448;0,977270448;0,993773518;0,993773518;0,993773518;0,993773518;svm;;;;;;;10;linear;{'svc__C': 10, 'svc__kernel': 'linear'};3;3;3;3;0,976441103;0,976441103;0,976441103;0,976441103;0,993667478;0,993667478;0,993667478;0,993667478;0,97593985;0,97593985;0,97593985;0,97593985;0,993908893;0,993908893;0,993908893;0,993908893;0,980284043;0,980284043;0,980284043;0,980284043;0,993908893;0,993908893;0,993908893;0,993908893;0,976270053;0,976270053;0,976270053;0,976270053;0,994038997;0,994038997;0,994038997;0,994038997;0,979110963;0,979110963;0,979110963;0,979110963;0,993853296;0,993853296;0,993853296;0,993853296;0,976270053;0,976270053;0,976270053;0,976270053;0,993741876;0,993741876;0,993741876;0,993741876;0,97793749;0,97793749;0,97793749;0,97793749;0,993723422;0,993723422;0,993723422;0,993723422;0,976433227;0,976433227;0,976433227;0,976433227;0,99390912;0,99390912;0,99390912;0,99390912;0,977428524;0,977428524;0,977428524;0,977428524;0,993593672;0,993593672;0,993593672;0,993593672;0,976588629;0,976588629;0,976588629;0,976588629;0,993389535;0,993389535;0,993389535;0,993389535;8,946450304;0,981369351;0,00136265;0,00136265;0,00136265;0,00136265;0,000180673;0,000180673;0,000180673;0,000180673
7;221,5362294;80,17310464;0,867550222;0,867550222;0,867550222;0,867550222;0,866727574;0,866727574;0,866727574;0,866727574;svm;;;;;;;10;rbf;{'svc__C': 10, 'svc__kernel': 'rbf'};9;9;9;9;0,867000835;0,867000835;0,867000835;0,867000835;0,866738472;0,866738472;0,866738472;0,866738472;0,869005848;0,869005848;0,869005848;0,869005848;0,866571338;0,866571338;0,866571338;0,866571338;0,867836257;0,867836257;0,867836257;0,867836257;0,866571338;0,866571338;0,866571338;0,866571338;0,865641711;0,865641711;0,865641711;0,865641711;0,866852368;0,866852368;0,866852368;0,866852368;0,866811497;0,866811497;0,866811497;0,866811497;0,866703807;0,866703807;0,866703807;0,866703807;0,868649733;0,868649733;0,868649733;0,868649733;0,866648097;0,866648097;0,866648097;0,866648097;0,869129199;0,869129199;0,869129199;0,869129199;0,866576294;0,866576294;0,866576294;0,866576294;0,865953535;0,865953535;0,865953535;0,865953535;0,867021968;0,867021968;0,867021968;0,867021968;0,867915064;0,867915064;0,867915064;0,867915064;0,866674094;0,866674094;0,866674094;0,866674094;0,867558528;0,867558528;0,867558528;0,867558528;0,866917963;0,866917963;0,866917963;0,866917963;2,643771174;0,63101385;0,001143509;0,001143509;0,001143509;0,001143509;0,000148342;0,000148342;0,000148342;0,000148342
8;103,9813403;19,26682863;0,976384664;0,976384664;0,976384664;0,976384664;0,994518172;0,994518172;0,994518172;0,994518172;svm;;;;;;;15;linear;{'svc__C': 15, 'svc__kernel': 'linear'};4;4;4;4;0,975438596;0,975438596;0,975438596;0,975438596;0,994410295;0,994410295;0,994410295;0,994410295;0,975271512;0,975271512;0,975271512;0,975271512;0,994837416;0,994837416;0,994837416;0,994837416;0,9786132;0,9786132;0,9786132;0,9786132;0,994633141;0,994633141;0,994633141;0,994633141;0,975768717;0,975768717;0,975768717;0,975768717;0,994688951;0,994688951;0,994688951;0,994688951;0,978108289;0,978108289;0,978108289;0,978108289;0,99454039;0,99454039;0,99454039;0,99454039;0,974933155;0,974933155;0,974933155;0,974933155;0,99448468;0,99448468;0,99448468;0,99448468;0,977436069;0,977436069;0,977436069;0,977436069;0,994540491;0,994540491;0,994540491;0,994540491;0,975597526;0,975597526;0,975597526;0,975597526;0,994707619;0,994707619;0,994707619;0,994707619;0,976592543;0,976592543;0,976592543;0,976592543;0,994187882;0,994187882;0,994187882;0,994187882;0,976086957;0,976086957;0,976086957;0,976086957;0,994150852;0,994150852;0,994150852;0,994150852;7,307802265;0,523823079;0,001200701;0,001200701;0,001200701;0,001200701;0,000209274;0,000209274;0,000209274;0,000209274
9;217,7148796;78,13401098;0,871461042;0,871461042;0,871461042;0,871461042;0,870900226;0,870900226;0,870900226;0,870900226;svm;;;;;;;15;rbf;{'svc__C': 15, 'svc__kernel': 'rbf'};8;8;8;8;0,870175439;0,870175439;0,870175439;0,870175439;0,870136864;0,870136864;0,870136864;0,870136864;0,873015873;0,873015873;0,873015873;0,873015873;0,871028246;0,871028246;0,871028246;0,871028246;0,873350042;0,873350042;0,873350042;0,873350042;0,871028246;0,871028246;0,871028246;0,871028246;0,870487968;0,870487968;0,870487968;0,870487968;0,871142061;0,871142061;0,871142061;0,871142061;0,87065508;0,87065508;0,87065508;0,87065508;0,871179201;0,871179201;0,871179201;0,871179201;0,870989305;0,870989305;0,870989305;0,870989305;0,869935005;0,869935005;0,869935005;0,869935005;0,873641986;0,873641986;0,873641986;0,873641986;0,870884478;0,870884478;0,870884478;0,870884478;0,86963062;0,86963062;0,86963062;0,86963062;0,871385861;0,871385861;0,871385861;0,871385861;0,872262164;0,872262164;0,872262164;0,872262164;0,871074963;0,871074963;0,871074963;0,871074963;0,870401338;0,870401338;0,870401338;0,870401338;0,871207338;0,871207338;0,871207338;0,871207338;2,374364652;0,757068503;0,001390327;0,001390327;0,001390327;0,001390327;0,000452151;0,000452151;0,000452151;0,000452151
10;105,6153032;19,11593168;0,975164622;0,975164622;0,975164622;0,975164622;0,994961991;0,994961991;0,994961991;0,994961991;svm;;;;;;;20;linear;{'svc__C': 20, 'svc__kernel': 'linear'};5;5;5;5;0,974603175;0,974603175;0,974603175;0,974603175;0,994744564;0,994744564;0,994744564;0,994744564;0,974101921;0,974101921;0,974101921;0,974101921;0,995190254;0,995190254;0,995190254;0,995190254;0,977610693;0,977610693;0,977610693;0,977610693;0,995060261;0,995060261;0,995060261;0,995060261;0,974431818;0,974431818;0,974431818;0,974431818;0,995023213;0,995023213;0,995023213;0,995023213;0,97743984;0,97743984;0,97743984;0,97743984;0,995264624;0,995264624;0,995264624;0,995264624;0,972593583;0,972593583;0,972593583;0,972593583;0,994986072;0,994986072;0,994986072;0,994986072;0,975931807;0,975931807;0,975931807;0,975931807;0,994967596;0,994967596;0,994967596;0,994967596;0,973926124;0,973926124;0,973926124;0,973926124;0,995041875;0,995041875;0,995041875;0,995041875;0,976090955;0,976090955;0,976090955;0,976090955;0,994763523;0,994763523;0,994763523;0,994763523;0,974916388;0,974916388;0,974916388;0,974916388;0,994577933;0,994577933;0,994577933;0,994577933;5,544340094;0,530186685;0,001509852;0,001509852;0,001509852;0,001509852;0,000199563;0,000199563;0,000199563;0,000199563
11;203,832255;73,31787376;0,876926162;0,876926162;0,876926162;0,876926162;0,876218647;0,876218647;0,876218647;0,876218647;svm;;;;;;;20;rbf;{'svc__C': 20, 'svc__kernel': 'rbf'};7;7;7;7;0,87786132;0,87786132;0,87786132;0,87786132;0,875967985;0,875967985;0,875967985;0,875967985;0,87786132;0,87786132;0,87786132;0,87786132;0,876246541;0,876246541;0,876246541;0,876246541;0,878195489;0,878195489;0,878195489;0,878195489;0,875912273;0,875912273;0,875912273;0,875912273;0,874331551;0,874331551;0,874331551;0,874331551;0,876527391;0,876527391;0,876527391;0,876527391;0,874498663;0,874498663;0,874498663;0,874498663;0,876044568;0,876044568;0,876044568;0,876044568;0,87717246;0,87717246;0,87717246;0,87717246;0,876063138;0,876063138;0,876063138;0,876063138;0,879491894;0,879491894;0,879491894;0,879491894;0,876288277;0,876288277;0,876288277;0,876288277;0,875146248;0,875146248;0,875146248;0,875146248;0,876455405;0,876455405;0,876455405;0,876455405;0,877278047;0,877278047;0,877278047;0,877278047;0,876571407;0,876571407;0,876571407;0,876571407;0,877424749;0,877424749;0,877424749;0,877424749;0,876109481;0,876109481;0,876109481;0,876109481;16,73075565;7,739977623;0,001617729;0,001617729;0,001617729;0,001617729;0,00022462;0,00022462;0,00022462;0,00022462
12;43,86239645;0,967269397;0,975565732;0,975565732;0,975565732;0,975565732;0,995162536;0,995162536;0,995162536;0,995162536;mlp;relu;0.1;10;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.1, 'mlpclassifier__hidden_layer_sizes': 10, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};25;25;25;25;0,974603175;0,974603175;0,974603175;0,974603175;0,9937789;0,9937789;0,9937789;0,9937789;0,9732665;0,9732665;0,9732665;0,9732665;0,995505952;0,995505952;0,995505952;0,995505952;0,979949875;0,979949875;0,979949875;0,979949875;0,994410295;0,994410295;0,994410295;0,994410295;0,976270053;0,976270053;0,976270053;0,976270053;0,997455896;0,997455896;0,997455896;0,997455896;0,975100267;0,975100267;0,975100267;0,975100267;0,995524605;0,995524605;0,995524605;0,995524605;0,97526738;0,97526738;0,97526738;0,97526738;0,995543175;0,995543175;0,995543175;0,995543175;0,974594685;0,974594685;0,974594685;0,974594685;0,996768862;0,996768862;0,996768862;0,996768862;0,976767508;0,976767508;0,976767508;0,976767508;0,991662179;0,991662179;0,991662179;0,991662179;0,975923759;0,975923759;0,975923759;0,975923759;0,994392142;0,994392142;0,994392142;0,994392142;0,973913043;0,973913043;0,973913043;0,973913043;0,996583355;0,996583355;0,996583355;0,996583355;15,06618498;0,268301754;0,001774466;0,001774466;0,001774466;0,001774466;0,001599336;0,001599336;0,001599336;0,001599336
13;33,89843478;0,924137545;0,975448742;0,975448742;0,975448742;0,975448742;0,995112389;0,995112389;0,995112389;0,995112389;mlp;relu;0.1;11;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.1, 'mlpclassifier__hidden_layer_sizes': 11, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};28;28;28;28;0,976106934;0,976106934;0,976106934;0,976106934;0,995803079;0,995803079;0,995803079;0,995803079;0,975605681;0,975605681;0,975605681;0,975605681;0,996211629;0,996211629;0,996211629;0,996211629;0,977443609;0,977443609;0,977443609;0,977443609;0,99416888;0,99416888;0,99416888;0,99416888;0,97459893;0,97459893;0,97459893;0,97459893;0,993389044;0,993389044;0,993389044;0,993389044;0,976437166;0,976437166;0,976437166;0,976437166;0,993333333;0,993333333;0,993333333;0,993333333;0,97092246;0,97092246;0,97092246;0,97092246;0,995728877;0,995728877;0,995728877;0,995728877;0,975263246;0,975263246;0,975263246;0,975263246;0,996471746;0,996471746;0,996471746;0,996471746;0,974928965;0,974928965;0,974928965;0,974928965;0,993519155;0,993519155;0,993519155;0,993519155;0,977261328;0,977261328;0,977261328;0,977261328;0,995394871;0,995394871;0,995394871;0,995394871;0,975919732;0,975919732;0,975919732;0,975919732;0,997103279;0,997103279;0,997103279;0,997103279;9,904853857;0,292677645;0,001744636;0,001744636;0,001744636;0,001744636;0,001323642;0,001323642;0,001323642;0,001323642
14;36,96324401;0,941117907;0,975766287;0,975766287;0,975766287;0,975766287;0,995411387;0,995411387;0,995411387;0,995411387;mlp;relu;0.1;12;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.1, 'mlpclassifier__hidden_layer_sizes': 12, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};15;15;15;15;0,976274018;0,976274018;0,976274018;0,976274018;0,994558859;0,994558859;0,994558859;0,994558859;0,973767753;0,973767753;0,973767753;0,973767753;0,995914502;0,995914502;0,995914502;0,995914502;0,978947368;0,978947368;0,978947368;0,978947368;0,996174488;0,996174488;0,996174488;0,996174488;0,975100267;0,975100267;0,975100267;0,975100267;0,995654596;0,995654596;0,995654596;0,995654596;0,977105615;0,977105615;0,977105615;0,977105615;0,995431755;0,995431755;0,995431755;0,995431755;0,971590909;0,971590909;0,971590909;0,971590909;0,997103064;0,997103064;0,997103064;0,997103064;0,977101788;0,977101788;0,977101788;0,977101788;0,99463334;0,99463334;0,99463334;0,99463334;0,974427545;0,974427545;0,974427545;0,974427545;0,994391933;0,994391933;0,994391933;0,994391933;0,977094131;0,977094131;0,977094131;0,977094131;0,99502349;0,99502349;0,99502349;0,99502349;0,976254181;0,976254181;0,976254181;0,976254181;0,995227838;0,995227838;0,995227838;0,995227838;17,37818637;0,196625029;0,001990581;0,001990581;0,001990581;0,001990581;0,000794505;0,000794505;0,000794505;0,000794505
15;34,46517305;0,845126772;0,975816425;0,975816425;0,975816425;0,975816425;0,994599896;0,994599896;0,994599896;0,994599896;mlp;relu;0.1;13;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.1, 'mlpclassifier__hidden_layer_sizes': 13, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};13;13;13;13;0,976274018;0,976274018;0,976274018;0,976274018;0,996118777;0,996118777;0,996118777;0,996118777;0,972598162;0,972598162;0,972598162;0,972598162;0,997195863;0,997195863;0,997195863;0,997195863;0,979114453;0,979114453;0,979114453;0,979114453;0,993388921;0,993388921;0,993388921;0,993388921;0,976437166;0,976437166;0,976437166;0,976437166;0,995190344;0,995190344;0,995190344;0,995190344;0,976270053;0,976270053;0,976270053;0,976270053;0,996081708;0,996081708;0,996081708;0,996081708;0,972259358;0,972259358;0,972259358;0,972259358;0,991847725;0,991847725;0,991847725;0,991847725;0,976433227;0,976433227;0,976433227;0,976433227;0,995561828;0,995561828;0,995561828;0,995561828;0,974761825;0,974761825;0,974761825;0,974761825;0,99461477;0,99461477;0,99461477;0,99461477;0,977930112;0,977930112;0,977930112;0,977930112;0,991681058;0,991681058;0,991681058;0,991681058;0,976086957;0,976086957;0,976086957;0,976086957;0,994317971;0,994317971;0,994317971;0,994317971;12,14487494;0,124553231;0,002018069;0,002018069;0,002018069;0,002018069;0,001736548;0,001736548;0,001736548;0,001736548
16;38,85361893;0,899171424;0,975950129;0,975950129;0,975950129;0,975950129;0,993712264;0,993712264;0,993712264;0,993712264;mlp;relu;0.1;14;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.1, 'mlpclassifier__hidden_layer_sizes': 14, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};8;8;8;8;0,976274018;0,976274018;0,976274018;0,976274018;0,993648907;0,993648907;0,993648907;0,993648907;0,975772765;0,975772765;0,975772765;0,975772765;0,995617375;0,995617375;0,995617375;0,995617375;0,978279031;0,978279031;0,978279031;0,978279031;0,996545897;0,996545897;0,996545897;0,996545897;0,975601604;0,975601604;0,975601604;0,975601604;0,98729805;0,98729805;0,98729805;0,98729805;0,978609626;0,978609626;0,978609626;0,978609626;0,991829155;0,991829155;0,991829155;0,991829155;0,974097594;0,974097594;0,974097594;0,974097594;0,995506035;0,995506035;0,995506035;0,995506035;0,976433227;0,976433227;0,976433227;0,976433227;0,996638874;0,996638874;0,996638874;0,996638874;0,972087581;0,972087581;0,972087581;0,972087581;0,996378897;0,996378897;0,996378897;0,996378897;0,976592543;0,976592543;0,976592543;0,976592543;0,995914805;0,995914805;0,995914805;0,995914805;0,975752508;0,975752508;0,975752508;0,975752508;0,987744643;0,987744643;0,987744643;0,987744643;18,78327396;0,116874752;0,001783036;0,001783036;0,001783036;0,001783036;0,003401595;0,003401595;0,003401595;0,003401595
17;31,3488297;0,862531924;0,975515593;0,975515593;0,975515593;0,975515593;0,993858949;0,993858949;0,993858949;0,993858949;mlp;relu;0.01;10;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__hidden_layer_sizes': 10, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};27;27;27;27;0,97443609;0,97443609;0,97443609;0,97443609;0,994707423;0,994707423;0,994707423;0,994707423;0,974603175;0,974603175;0,974603175;0,974603175;0,993518914;0,993518914;0,993518914;0,993518914;0,978947368;0,978947368;0,978947368;0,978947368;0,994391725;0,994391725;0,994391725;0,994391725;0,974431818;0,974431818;0,974431818;0,974431818;0,993221913;0,993221913;0,993221913;0,993221913;0,975601604;0,975601604;0,975601604;0,975601604;0,995153203;0,995153203;0,995153203;0,995153203;0,975100267;0,975100267;0,975100267;0,975100267;0,994726091;0,994726091;0,994726091;0,994726091;0,97793749;0,97793749;0,97793749;0,97793749;0,990752261;0,990752261;0,990752261;0,990752261;0,975096106;0,975096106;0,975096106;0,975096106;0,995190433;0,995190433;0,995190433;0,995190433;0,973583013;0,973583013;0,973583013;0,973583013;0,995190611;0,995190611;0,995190611;0,995190611;0,97541806;0,97541806;0,97541806;0,97541806;0,991736918;0,991736918;0,991736918;0,991736918;16,0294105;0,116904223;0,001578519;0,001578519;0,001578519;0,001578519;0,001471493;0,001471493;0,001471493;0,001471493
18;41,7432415;0,85127635;0,975365177;0,975365177;0,975365177;0,975365177;0,994917407;0,994917407;0,994917407;0,994917407;mlp;relu;0.01;11;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__hidden_layer_sizes': 11, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};34;34;34;34;0,975605681;0,975605681;0,975605681;0,975605681;0,991513306;0,991513306;0,991513306;0,991513306;0,975772765;0,975772765;0,975772765;0,975772765;0,996304481;0,996304481;0,996304481;0,996304481;0,977610693;0,977610693;0,977610693;0,977610693;0,996155917;0,996155917;0,996155917;0,996155917;0,974933155;0,974933155;0,974933155;0,974933155;0,993649025;0,993649025;0,993649025;0,993649025;0,977606952;0,977606952;0,977606952;0,977606952;0,993389044;0,993389044;0,993389044;0,993389044;0,971089572;0,971089572;0,971089572;0,971089572;0,99461467;0,99461467;0,99461467;0,99461467;0,976098947;0,976098947;0,976098947;0,976098947;0,997195967;0,997195967;0,997195967;0,997195967;0,973090423;0,973090423;0,973090423;0,973090423;0,995004735;0,995004735;0,995004735;0,995004735;0,97542217;0,97542217;0,97542217;0,97542217;0,997103225;0,997103225;0,997103225;0,997103225;0,976421405;0,976421405;0,976421405;0,976421405;0,994243696;0,994243696;0,994243696;0,994243696;16,66279482;0,067981481;0,001886633;0,001886633;0,001886633;0,001886633;0,001717943;0,001717943;0,001717943;0,001717943
19;35,02203577;0,900233221;0,975732861;0,975732861;0,975732861;0,975732861;0,994733557;0,994733557;0,994733557;0,994733557;mlp;relu;0.01;12;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__hidden_layer_sizes': 12, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};17;17;17;17;0,976274018;0,976274018;0,976274018;0,976274018;0,991346172;0,991346172;0,991346172;0,991346172;0,974269006;0,974269006;0,974269006;0,974269006;0,991550447;0,991550447;0,991550447;0,991550447;0,978446115;0,978446115;0,978446115;0,978446115;0,996415904;0,996415904;0,996415904;0,996415904;0,975935829;0,975935829;0,975935829;0,975935829;0,994670381;0,994670381;0,994670381;0,994670381;0,977941176;0,977941176;0,977941176;0,977941176;0,993983287;0,993983287;0,993983287;0,993983287;0,971758021;0,971758021;0,971758021;0,971758021;0,997697307;0,997697307;0,997697307;0,997697307;0,977101788;0,977101788;0,977101788;0,977101788;0,994540491;0,994540491;0,994540491;0,994540491;0,972254722;0,972254722;0,972254722;0,972254722;0,996007502;0,996007502;0,996007502;0,996007502;0,976926935;0,976926935;0,976926935;0,976926935;0,996193341;0,996193341;0,996193341;0,996193341;0,976421405;0,976421405;0,976421405;0,976421405;0,994930739;0,994930739;0,994930739;0,994930739;14,68046164;0,072679212;0,002153809;0,002153809;0,002153809;0,002153809;0,001939527;0,001939527;0,001939527;0,001939527
20;51,63977971;0,908402157;0,975532306;0,975532306;0,975532306;0,975532306;0,99523125;0,99523125;0,99523125;0,99523125;mlp;relu;0.01;13;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__hidden_layer_sizes': 13, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};26;26;26;26;0,975605681;0,975605681;0,975605681;0,975605681;0,996471615;0,996471615;0,996471615;0,996471615;0,971595656;0,971595656;0,971595656;0,971595656;0,997288715;0,997288715;0,997288715;0,997288715;0,977777778;0,977777778;0,977777778;0,977777778;0,995357388;0,995357388;0,995357388;0,995357388;0,97677139;0,97677139;0,97677139;0,97677139;0,994113278;0,994113278;0,994113278;0,994113278;0,974766043;0,974766043;0,974766043;0,974766043;0,996694522;0,996694522;0,996694522;0,996694522;0,97526738;0,97526738;0,97526738;0,97526738;0,989990715;0,989990715;0,989990715;0,989990715;0,976433227;0,976433227;0,976433227;0,976433227;0,995691816;0,995691816;0,995691816;0,995691816;0,974761825;0,974761825;0,974761825;0,974761825;0,995283282;0,995283282;0,995283282;0,995283282;0,976425347;0,976425347;0,976425347;0,976425347;0,995914805;0,995914805;0,995914805;0,995914805;0,975919732;0,975919732;0,975919732;0,975919732;0,995506369;0,995506369;0,995506369;0,995506369;36,79931172;0,120425192;0,001584158;0,001584158;0,001584158;0,001584158;0,001933897;0,001933897;0,001933897;0,001933897
21;31,42919602;0,896253228;0,975632583;0,975632583;0,975632583;0,975632583;0,994568318;0,994568318;0,994568318;0,994568318;mlp;relu;0.01;14;2000;lbfgs;0.001;;;{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__hidden_layer_sizes': 14, 'mlpclassifier__max_iter': 2000, 'mlpclassifier__solver': 'lbfgs', 'mlpclassifier__tol': 0.001};20;20;20;20;0,974603175;0,974603175;0,974603175;0,974603175;0,995338818;0,995338818;0,995338818;0,995338818;0,975438596;0,975438596;0,975438596;0,975438596;0,995283106;0,995283106;0,995283106;0,995283106;0,977276525;0,977276525;0,977276525;0,977276525;0,993444632;0,993444632;0,993444632;0,993444632;0,975935829;0,975935829;0,975935829;0,975935829;0,994317549;0,994317549;0,994317549;0,994317549;0,976938503;0,976938503;0,976938503;0,976938503;0,995784587;0,995784587;0,995784587;0,995784587;0,974766043;0,974766043;0,974766043;0,974766043;0,992553389;0,992553389;0,992553389;0,992553389;0,975096106;0,975096106;0,975096106;0,975096106;0,996007502;0,996007502;0,996007502;0,996007502;0,972421862;0,972421862;0,972421862;0,972421862;0,996750292;0,996750292;0,996750292;0,996750292;0,978766093;0,978766093;0,978766093;0,978766093;0,992776633;0,992776633;0,992776633;0,992776633;0,975083612;0,975083612;0,975083612;0,975083612;0,993426672;0,993426672;0,993426672;0,993426672;9,789145445;0,149592094;0,001645034;0,001645034;0,001645034;0,001645034;0,00138979;0,00138979;0,00138979;0,00138979
